Month,Street Name,block,Town Index,Floor Area (sqm),Flat Type Index,Storey Index,Remaining Years,Lease Commence Date,Flat Model Index,Resale Price
2022-08,BOON LAY AVE,187,3,59,3,4,55,1978,15,282000
2022-08,BOON LAY AVE,217B,3,68,3,3,95,2018,16,435000
2022-08,BOON LAY PL,210,3,74,3,2,54,1977,15,330000
2022-08,BOON LAY PL,211,3,65,3,8,53,1976,15,301000
2022-08,HO CHING RD,114,3,67,3,2,47,1971,15,280000
2022-08,JURONG WEST AVE 1,503,3,74,3,1,62,1986,16,340000
2022-08,JURONG WEST ST 41,498,3,64,3,2,63,1986,19,330000
2022-08,JURONG WEST ST 41,494,3,64,3,2,63,1986,19,334000
2022-08,JURONG WEST ST 41,480,3,67,3,4,62,1985,20,360000
2022-08,JURONG WEST ST 42,421,3,64,3,2,61,1985,19,348000
2022-08,JURONG WEST ST 42,560A,3,68,3,4,94,2018,16,435000
2022-08,JURONG WEST ST 52,531,3,67,3,2,60,1983,20,330000
2022-08,JURONG WEST ST 52,514,3,74,3,4,60,1984,16,370000
2022-08,JURONG WEST ST 91,916,3,73,3,1,65,1988,16,335000
2022-08,JURONG WEST ST 92,925,3,73,3,2,65,1988,16,366000
2022-08,KANG CHING RD,338B,3,67,3,1,88,2012,16,380000
2022-08,KANG CHING RD,339D,3,67,3,2,88,2012,16,400000
2022-08,BOON LAY AVE,183A,3,92,4,5,91,2015,16,545000
2022-08,BOON LAY AVE,218C,3,94,4,4,95,2018,16,565000
2022-08,BOON LAY DR,196A,3,93,4,4,91,2015,16,555000
2022-08,JURONG WEST AVE 1,542,3,107,4,2,61,1984,16,460000
2022-08,JURONG WEST AVE 1,430,3,103,4,3,61,1985,16,440000
2022-08,JURONG WEST AVE 3,276B,3,90,4,2,78,2002,16,410000
2022-08,JURONG WEST CTRL 1,695,3,102,4,2,74,1998,14,570000
2022-08,JURONG WEST ST 41,465,3,92,4,4,61,1984,20,442000
2022-08,JURONG WEST ST 42,561A,3,93,4,5,94,2018,16,570000
2022-08,JURONG WEST ST 42,561B,3,93,4,2,94,2018,16,525000
2022-08,JURONG WEST ST 42,561A,3,93,4,2,94,2018,16,535000
2022-08,JURONG WEST ST 42,561A,3,93,4,3,94,2018,16,530000
2022-08,JURONG WEST ST 42,561B,3,93,4,2,94,2018,16,530000
2022-08,JURONG WEST ST 42,434,3,103,4,1,61,1984,16,412000
2022-08,JURONG WEST ST 52,516,3,104,4,5,61,1984,16,520000
2022-08,JURONG WEST ST 52,527,3,94,4,2,60,1983,20,440000
2022-08,JURONG WEST ST 52,511,3,103,4,2,60,1984,16,485000
2022-08,JURONG WEST ST 61,646,3,100,4,4,75,1998,16,510000
2022-08,JURONG WEST ST 61,647,3,100,4,4,75,1998,16,480000
2022-08,JURONG WEST ST 61,650B,3,90,4,5,77,2000,16,460000
2022-08,JURONG WEST ST 62,602,3,94,4,2,77,2001,14,480000
2022-08,JURONG WEST ST 64,664B,3,91,4,4,77,2000,16,513000
2022-08,JURONG WEST ST 65,673C,3,91,4,4,79,2002,16,473000
2022-08,JURONG WEST ST 65,663D,3,91,4,1,77,2000,16,445000
2022-08,JURONG WEST ST 65,673A,3,86,4,5,79,2002,18,455000
2022-08,JURONG WEST ST 65,618,3,91,4,2,77,2000,16,480000
2022-08,JURONG WEST ST 65,663B,3,91,4,5,77,2000,16,485000
2022-08,JURONG WEST ST 65,621,3,90,4,4,77,2000,18,477000
2022-08,JURONG WEST ST 71,713,3,103,4,1,67,1990,16,465000
2022-08,JURONG WEST ST 71,717,3,106,4,2,67,1991,16,440000
2022-08,JURONG WEST ST 73,746,3,104,4,2,66,1990,16,415000
2022-08,JURONG WEST ST 81,826,3,104,4,2,66,1990,16,438000
2022-08,JURONG WEST ST 81,852,3,107,4,3,72,1996,16,455000
2022-08,JURONG WEST ST 91,913,3,103,4,5,64,1988,16,440000
2022-08,JURONG WEST ST 91,944,3,103,4,2,65,1989,16,418888
2022-08,YUAN CHING RD,138B,3,91,4,3,91,2014,9,635000
2022-08,YUAN CHING RD,138C,3,91,4,2,91,2014,9,635000
2022-08,YUNG KUANG RD,164A,3,93,4,4,95,2018,16,559000
2022-08,YUNG KUANG RD,175B,3,93,4,7,91,2015,14,535000
2022-08,YUNG KUANG RD,175C,3,93,4,2,91,2015,14,522000
2022-08,BOON LAY AVE,216A,3,114,5,1,95,2018,15,626000
2022-08,BOON LAY AVE,218C,3,114,5,4,95,2018,15,675000
2022-08,BOON LAY AVE,218A,3,114,5,3,95,2018,15,664000
2022-08,BOON LAY AVE,218B,3,114,5,3,95,2018,15,690000
2022-08,BOON LAY AVE,218B,3,114,5,1,95,2018,15,610000
2022-08,BOON LAY DR,201,3,122,5,1,52,1976,17,450000
2022-08,BOON LAY PL,208,3,130,5,7,53,1976,11,498888
2022-08,JURONG WEST AVE 1,539,3,134,5,1,61,1984,16,544000
2022-08,JURONG WEST AVE 3,273C,3,111,5,1,78,2001,15,485000
2022-08,JURONG WEST AVE 5,729,3,121,5,2,66,1989,15,480000
2022-08,JURONG WEST ST 24,272B,3,112,5,4,80,2003,14,520000
2022-08,JURONG WEST ST 24,271D,3,112,5,3,80,2003,14,515000
2022-08,JURONG WEST ST 25,275D,3,111,5,5,78,2002,15,485888
2022-08,JURONG WEST ST 41,461,3,121,5,3,61,1985,15,545000
2022-08,JURONG WEST ST 42,547,3,140,5,3,61,1984,8,650000
2022-08,JURONG WEST ST 42,453,3,135,5,3,61,1985,16,580000
2022-08,JURONG WEST ST 42,408,3,139,5,1,60,1984,8,608000
2022-08,JURONG WEST ST 52,522,3,118,5,8,59,1982,15,610000
2022-08,JURONG WEST ST 61,625,3,110,5,3,77,2001,15,520000
2022-08,JURONG WEST ST 61,653B,3,111,5,6,79,2002,15,550000
2022-08,JURONG WEST ST 61,637,3,110,5,4,80,2004,15,556000
2022-08,JURONG WEST ST 61,652B,3,110,5,4,78,2002,15,570000
2022-08,JURONG WEST ST 61,654A,3,110,5,5,79,2002,15,575000
2022-08,JURONG WEST ST 62,613,3,113,5,1,77,2001,14,550000
2022-08,JURONG WEST ST 65,663A,3,110,5,2,77,2000,15,528888
2022-08,JURONG WEST ST 65,659A,3,110,5,2,77,2001,15,515000
2022-08,JURONG WEST ST 65,606,3,115,5,3,77,2001,14,540000
2022-08,JURONG WEST ST 65,631,3,110,5,2,78,2001,15,570000
2022-08,JURONG WEST ST 65,633,3,110,5,1,78,2001,15,518000
2022-08,JURONG WEST ST 65,658A,3,112,5,4,77,2001,15,575000
2022-08,JURONG WEST ST 81,851,3,129,5,1,72,1996,15,466000
2022-08,JURONG WEST ST 81,826,3,121,5,1,66,1990,15,470000
2022-08,JURONG WEST ST 91,913,3,127,5,4,64,1988,15,490000
2022-08,JURONG WEST ST 93,980,3,132,5,2,66,1989,15,546000
2022-08,JURONG WEST ST 93,988C,3,110,5,3,85,2008,14,563000
2022-08,JURONG WEST ST 93,977,3,121,5,2,65,1989,15,460000
2022-08,JURONG WEST ST 93,966,3,120,5,3,65,1989,15,530000
2022-08,TAH CHING RD,324,3,122,5,1,73,1997,15,535000
2022-08,TAH CHING RD,326,3,122,5,2,73,1997,15,530000
2022-08,TAH CHING RD,322,3,121,5,1,74,1997,15,520000
2022-08,YUAN CHING RD,138B,3,105,5,5,91,2014,9,805000
2022-08,YUNG SHENG RD,182,3,116,5,6,77,2001,15,582000
2022-08,JURONG WEST AVE 5,726,3,146,7,1,69,1992,7,690000
2022-08,JURONG WEST CTRL 1,688,3,139,7,1,74,1998,14,700000
2022-08,JURONG WEST ST 42,405,3,150,7,1,62,1985,7,608000
2022-08,JURONG WEST ST 42,407,3,150,7,3,62,1985,7,668000
2022-08,JURONG WEST ST 42,549,3,150,7,2,62,1986,7,715000
2022-08,JURONG WEST ST 42,558,3,148,7,4,61,1985,7,710000
2022-08,JURONG WEST ST 64,669B,3,130,7,5,77,2000,10,678000
2022-08,JURONG WEST ST 74,760,3,149,7,4,72,1995,10,678000
2022-08,JURONG WEST ST 74,753,3,143,7,2,72,1995,10,660000
2022-08,JURONG WEST ST 81,842,3,147,7,2,69,1993,10,633000
2022-08,JURONG WEST ST 81,831,3,145,7,3,69,1993,10,618000
2022-08,JURONG WEST ST 81,831,3,145,7,5,69,1993,10,645000
2022-08,JURONG WEST ST 81,841,3,147,7,1,69,1993,10,600000
2022-08,JURONG WEST ST 91,910,3,145,7,1,65,1988,7,668000
2022-08,TAH CHING RD,331,3,139,7,2,73,1996,10,715000
2022-08,YUNG AN RD,363,3,146,7,3,72,1995,10,675000
2022-01,JURONG EAST ST 32,372,4,44,2,5,91,2014,16,300000
2022-01,JURONG EAST AVE 1,341,4,74,3,5,60,1983,16,360000
2022-01,JURONG EAST AVE 1,339,4,74,3,2,60,1983,16,326800
2022-01,JURONG EAST ST 13,102,4,68,3,2,59,1982,20,365000
2022-01,JURONG EAST ST 21,214,4,82,3,2,60,1983,20,382000
2022-01,JURONG EAST ST 21,215A,4,67,3,1,61,1984,20,325000
2022-01,JURONG EAST ST 21,214,4,67,3,1,60,1983,20,318000
2022-01,JURONG EAST ST 24,257,4,68,3,3,60,1983,20,315000
2022-01,JURONG EAST ST 24,241,4,68,3,1,60,1983,20,325000
2022-01,JURONG EAST ST 24,256,4,68,3,1,62,1985,20,305000
2022-01,JURONG EAST ST 24,241,4,68,3,2,60,1983,20,330000
2022-01,JURONG EAST ST 24,244,4,67,3,2,60,1983,20,321000
2022-01,JURONG EAST ST 24,257,4,84,3,2,60,1983,20,400000
2022-01,JURONG EAST ST 24,250,4,82,3,3,63,1986,20,390000
2022-01,JURONG EAST ST 31,318,4,74,3,1,61,1984,16,331000
2022-01,JURONG EAST ST 32,304,4,82,3,2,60,1983,20,358000
2022-01,PANDAN GDNS,411,4,72,3,1,56,1979,15,280000
2022-01,TEBAN GDNS RD,57,4,67,3,12,93,2016,16,420000
2022-01,TEBAN GDNS RD,55,4,67,3,11,93,2016,16,420000
2022-01,JURONG EAST AVE 1,332,4,106,4,1,62,1985,16,406000
2022-01,JURONG EAST ST 13,113,4,90,4,3,58,1981,20,440000
2022-01,JURONG EAST ST 21,204,4,98,4,2,60,1983,20,500000
2022-01,JURONG EAST ST 21,224,4,91,4,4,61,1984,20,460000
2022-01,JURONG EAST ST 21,214,4,105,4,2,60,1983,20,488000
2022-01,JURONG EAST ST 24,257,4,93,4,3,60,1983,20,445000
2022-01,JURONG EAST ST 32,310,4,105,4,1,62,1985,16,400000
2022-01,JURONG EAST ST 32,316,4,104,4,1,61,1984,16,415000
2022-01,TEBAN GDNS RD,62,4,90,4,1,80,2003,16,380000
2022-01,TEBAN GDNS RD,55,4,92,4,2,93,2016,16,495000
2022-01,TEBAN GDNS RD,32,4,99,4,3,58,1981,20,365000
2022-01,TOH GUAN RD,271,4,101,4,6,76,1999,16,560000
2022-01,JURONG EAST ST 13,116,4,120,5,6,58,1981,15,633000
2022-01,JURONG EAST ST 13,103,4,120,5,6,59,1982,15,671000
2022-01,JURONG EAST ST 21,228,4,122,5,3,64,1987,15,603888
2022-01,JURONG EAST ST 21,209,4,122,5,3,60,1983,15,582000
2022-01,JURONG EAST ST 21,238,4,120,5,2,59,1982,15,525000
2022-01,JURONG EAST ST 32,305,4,121,5,4,60,1983,15,525000
2022-01,PANDAN GDNS,413,4,117,5,8,56,1979,17,528000
2022-01,PANDAN GDNS,404,4,129,5,5,56,1979,17,480000
2022-01,TOH GUAN RD,269,4,121,5,8,76,1999,15,720888
2022-01,TOH GUAN RD,271,4,121,5,4,76,1999,15,650000
2022-01,TOH GUAN RD,268,4,120,5,3,76,1999,15,615000
2022-01,JURONG EAST AVE 1,337,4,149,7,4,62,1985,7,700000
2022-01,TEBAN GDNS RD,51,4,146,7,3,63,1986,7,625000
2022-02,TEBAN GDNS RD,23,4,47,2,5,90,2013,16,288000
2022-02,JURONG EAST ST 21,225,4,67,3,1,61,1984,20,330000
2022-02,JURONG EAST ST 21,232,4,67,3,2,59,1982,20,348000
2022-02,JURONG EAST ST 21,210,4,67,3,3,60,1983,20,340000
2022-02,JURONG EAST ST 24,250,4,67,3,3,63,1986,20,335000
2022-02,JURONG EAST ST 24,253,4,67,3,2,62,1985,20,315000
2022-02,JURONG EAST ST 24,253,4,70,3,2,62,1985,20,355000
2022-02,JURONG EAST ST 24,241,4,68,3,4,60,1983,20,330000
2022-02,JURONG EAST ST 24,264,4,68,3,1,60,1983,20,325000
2022-02,TEBAN GDNS RD,40,4,77,3,2,55,1978,15,275000
2022-02,TEBAN GDNS RD,20,4,72,3,9,90,2013,16,405000
2022-02,TEBAN GDNS RD,35,4,74,3,4,54,1977,15,330000
2022-02,JURONG EAST ST 13,101,4,95,4,5,60,1983,20,480000
2022-02,JURONG EAST ST 13,105,4,91,4,2,70,1993,20,457000
2022-02,JURONG EAST ST 13,112,4,90,4,1,58,1981,20,390000
2022-02,JURONG EAST ST 21,236,4,91,4,3,59,1982,20,430000
2022-02,JURONG EAST ST 21,217,4,92,4,3,62,1985,20,428000
2022-02,JURONG EAST ST 24,244,4,94,4,1,60,1983,20,350000
2022-02,JURONG EAST ST 32,316,4,104,4,2,61,1984,16,450000
2022-02,JURONG EAST ST 32,302,4,96,4,1,60,1983,20,448888
2022-02,TEBAN GDNS RD,41,4,99,4,2,58,1981,20,405000
2022-02,TEBAN GDNS RD,25,4,99,4,4,70,1993,16,425000
2022-02,TOH GUAN RD,273,4,101,4,4,76,1999,16,540000
2022-02,JURONG EAST AVE 1,340,4,140,5,4,61,1984,8,644000
2022-02,JURONG EAST ST 21,213,4,120,5,5,59,1982,15,575000
2022-02,JURONG EAST ST 21,239,4,120,5,8,59,1982,15,620000
2022-02,JURONG EAST ST 21,203,4,121,5,3,61,1984,15,680000
2022-02,JURONG EAST ST 24,263,4,121,5,3,60,1983,15,505000
2022-02,JURONG EAST ST 32,309,4,131,5,1,60,1983,16,540000
2022-02,PANDAN GDNS,407,4,114,5,5,56,1979,17,465000
2022-02,PANDAN GDNS,401,4,117,5,2,56,1979,17,490000
2022-02,JURONG EAST ST 21,287C,4,144,7,2,75,1998,10,845000
2022-02,JURONG EAST ST 21,287B,4,144,7,5,75,1998,10,888000
2022-02,TEBAN GDNS RD,50,4,146,7,4,63,1986,7,680000
2022-02,TOH GUAN RD,285C,4,145,7,2,75,1998,7,898000
2022-02,TOH GUAN RD,286C,4,144,7,5,75,1998,10,885000
2022-02,TOH GUAN RD,285D,4,144,7,2,75,1998,10,850000
2022-02,TOH GUAN RD,286B,4,143,7,2,75,1998,10,823000
2022-03,JURONG EAST AVE 1,339,4,74,3,4,60,1983,16,375000
2022-03,JURONG EAST ST 13,102,4,68,3,2,59,1982,20,350000
2022-03,JURONG EAST ST 21,211,4,67,3,3,60,1983,20,360000
2022-03,JURONG EAST ST 32,306,4,68,3,3,60,1983,20,338000
2022-03,TEBAN GDNS RD,20,4,72,3,13,90,2013,16,445000
2022-03,TEBAN GDNS RD,23,4,72,3,12,90,2013,16,428000
2022-03,TEBAN GDNS RD,47,4,68,3,1,62,1985,20,310000
2022-03,TEBAN GDNS RD,57,4,67,3,10,93,2016,16,413000
2022-03,TEBAN GDNS RD,20,4,72,3,12,90,2013,16,430000
2022-03,TEBAN GDNS RD,55,4,67,3,5,93,2016,16,391888
2022-03,TEBAN GDNS RD,33,4,77,3,5,54,1977,15,323000
2022-03,JURONG EAST ST 21,204,4,97,4,1,60,1983,20,435000
2022-03,JURONG EAST ST 21,288E,4,103,4,3,77,2000,16,548888
2022-03,JURONG EAST ST 32,312,4,106,4,5,61,1984,16,525000
2022-03,JURONG EAST ST 32,308,4,104,4,2,61,1984,16,455000
2022-03,TEBAN GDNS RD,56,4,92,4,8,93,2016,16,535000
2022-03,TEBAN GDNS RD,22,4,92,4,6,90,2013,16,500000
2022-03,TEBAN GDNS RD,60,4,90,4,4,80,2003,16,440000
2022-03,TEBAN GDNS RD,56,4,92,4,10,93,2016,16,560000
2022-03,TEBAN GDNS RD,57,4,92,4,9,93,2016,16,540000
2022-03,TEBAN GDNS RD,22,4,92,4,8,90,2013,16,510000
2022-03,TOH GUAN RD,274,4,101,4,3,75,1999,16,535000
2022-03,TOH GUAN RD,282,4,90,4,1,75,1998,18,425000
2022-03,JURONG EAST ST 13,111,4,120,5,4,58,1981,15,610000
2022-03,JURONG EAST ST 21,201,4,120,5,4,66,1989,15,670000
2022-03,JURONG EAST ST 21,226,4,120,5,2,59,1982,15,580000
2022-03,JURONG EAST ST 31,320,4,135,5,3,61,1984,16,560000
2022-03,JURONG EAST ST 32,305,4,121,5,1,59,1983,15,508000
2022-03,PANDAN GDNS,403,4,114,5,2,56,1979,17,440000
2022-03,PANDAN GDNS,413,4,117,5,4,56,1979,17,480000
2022-03,PANDAN GDNS,403,4,104,5,2,56,1979,17,450000
2022-03,PANDAN GDNS,406,4,129,5,1,56,1979,17,500000
2022-03,JURONG EAST AVE 1,335,4,152,7,1,61,1984,7,650000
2022-03,JURONG EAST ST 21,287D,4,145,7,1,75,1998,7,800000
2022-03,JURONG EAST ST 31,325,4,149,7,4,62,1985,7,718000
2022-03,TEBAN GDNS RD,50,4,146,7,3,63,1986,7,740000
2022-03,TEBAN GDNS RD,45,4,146,7,1,63,1986,7,708000
2022-03,TEBAN GDNS RD,50,4,142,7,2,63,1986,10,620000
2022-03,TEBAN GDNS RD,50,4,152,7,1,63,1986,7,580000
2022-04,JURONG EAST AVE 1,339,4,74,3,3,60,1983,16,360000
2022-04,JURONG EAST ST 13,110,4,68,3,2,58,1982,20,335000
2022-04,JURONG EAST ST 21,206,4,67,3,3,59,1982,20,375000
2022-04,JURONG EAST ST 21,225A,4,67,3,2,61,1984,20,335000
2022-04,JURONG EAST ST 21,233,4,67,3,3,59,1982,20,350000
2022-04,JURONG EAST ST 21,221,4,85,3,1,61,1984,20,375000
2022-04,JURONG EAST ST 21,229,4,67,3,4,58,1981,20,380000
2022-04,JURONG EAST ST 21,229,4,67,3,4,58,1981,20,345000
2022-04,JURONG EAST ST 24,241,4,68,3,4,59,1983,20,345000
2022-04,JURONG EAST ST 24,264,4,68,3,1,60,1983,20,340000
2022-04,JURONG EAST ST 31,321,4,74,3,2,61,1984,16,355000
2022-04,JURONG EAST ST 32,302,4,84,3,1,60,1983,20,375000
2022-04,JURONG EAST ST 32,306,4,70,3,3,60,1983,20,358000
2022-04,JURONG EAST ST 21,219,4,91,4,4,62,1985,20,490000
2022-04,TEBAN GDNS RD,56,4,92,4,2,93,2016,16,510000
2022-04,TEBAN GDNS RD,24,4,107,4,1,70,1993,16,420000
2022-04,TEBAN GDNS RD,52,4,83,4,1,63,1987,19,370000
2022-04,TEBAN GDNS RD,22,4,92,4,13,90,2013,16,530000
2022-04,TEBAN GDNS RD,47,4,98,4,1,62,1985,20,405000
2022-04,JURONG EAST ST 13,106,4,120,5,7,59,1982,15,672000
2022-04,JURONG EAST ST 21,226,4,120,5,6,59,1982,15,626880
2022-04,JURONG EAST ST 21,288D,4,123,5,5,77,2000,15,805000
2022-04,JURONG EAST ST 21,288B,4,122,5,3,77,2000,15,738888
2022-04,JURONG EAST ST 21,220,4,118,5,4,62,1985,15,605000
2022-04,JURONG EAST ST 21,212,4,120,5,2,59,1982,15,528000
2022-04,JURONG EAST ST 32,316,4,134,5,4,61,1984,16,630000
2022-04,TEBAN GDNS RD,60,4,110,5,4,80,2003,15,532000
2022-04,TEBAN GDNS RD,36,4,131,5,4,54,1977,17,438000
2022-04,TOH GUAN RD,270,4,121,5,6,76,1999,15,675000
2022-04,TOH GUAN RD,277,4,121,5,6,75,1998,15,658000
2022-04,JURONG EAST ST 21,287D,4,145,7,3,75,1998,7,955000
2022-04,JURONG EAST ST 31,323,4,147,7,4,62,1985,7,735000
2022-04,JURONG EAST ST 31,325,4,149,7,4,62,1985,7,790000
2022-04,TEBAN GDNS RD,50,4,146,7,3,63,1986,7,690000
2022-04,TEBAN GDNS RD,50,4,146,7,4,63,1986,7,748000
2022-04,TOH GUAN RD,285A,4,143,7,2,75,1998,10,868000
2022-05,JURONG EAST ST 13,115,4,67,3,2,58,1981,20,340000
2022-05,JURONG EAST ST 13,102,4,68,3,3,59,1982,20,366000
2022-05,JURONG EAST ST 21,229,4,67,3,4,58,1981,20,330000
2022-05,JURONG EAST ST 21,231,4,82,3,1,58,1981,20,378000
2022-05,JURONG EAST ST 21,202,4,68,3,2,66,1989,20,328000
2022-05,JURONG EAST ST 24,264,4,84,3,3,60,1983,20,410000
2022-05,JURONG EAST ST 24,244,4,71,3,4,60,1983,20,380888
2022-05,JURONG EAST ST 24,257,4,84,3,1,59,1983,20,388000
2022-05,JURONG EAST ST 24,253,4,77,3,2,62,1985,16,353000
2022-05,JURONG EAST ST 32,301,4,67,3,3,60,1983,20,340000
2022-05,PANDAN GDNS,410,4,86,3,4,56,1979,15,338000
2022-05,PANDAN GDNS,411,4,72,3,5,56,1979,15,325000
2022-05,TEBAN GDNS RD,35,4,74,3,1,54,1977,15,300000
2022-05,TEBAN GDNS RD,20,4,72,3,8,90,2013,16,405000
2022-05,TEBAN GDNS RD,33,4,77,3,5,54,1977,15,340000
2022-05,TEBAN GDNS RD,23,4,72,3,1,90,2013,16,365000
2022-05,TEBAN GDNS RD,33,4,74,3,3,54,1977,15,315000
2022-05,JURONG EAST AVE 1,330,4,104,4,1,60,1983,16,475000
2022-05,JURONG EAST ST 21,218,4,91,4,1,61,1984,20,430000
2022-05,JURONG EAST ST 21,288D,4,104,4,1,77,2000,16,522000
2022-05,JURONG EAST ST 24,251,4,90,4,3,59,1982,20,465000
2022-05,JURONG EAST ST 32,311,4,104,4,1,61,1984,16,435000
2022-05,JURONG EAST ST 32,310,4,105,4,3,61,1985,16,455000
2022-05,TEBAN GDNS RD,56,4,92,4,12,93,2016,16,608000
2022-05,TEBAN GDNS RD,22,4,92,4,5,90,2013,16,510000
2022-05,TEBAN GDNS RD,55,4,92,4,13,93,2016,16,610000
2022-05,TEBAN GDNS RD,56,4,92,4,6,93,2016,16,550000
2022-05,TOH GUAN RD,270,4,100,4,6,75,1999,16,595000
2022-05,JURONG EAST AVE 1,340,4,140,5,3,61,1984,8,658000
2022-05,JURONG EAST ST 21,201,4,120,5,2,66,1989,15,668000
2022-05,JURONG EAST ST 21,227,4,120,5,4,61,1984,15,640000
2022-05,TEBAN GDNS RD,53,4,121,5,3,63,1986,15,500000
2022-05,TOH GUAN RD,286A,4,123,5,5,75,1998,15,730000
2022-05,TOH GUAN RD,284,4,121,5,2,75,1998,15,645000
2022-05,TOH GUAN RD,281,4,120,5,6,75,1998,15,700000
2022-05,TOH GUAN RD,277,4,120,5,4,75,1998,15,680000
2022-05,TOH GUAN RD,271,4,120,5,4,75,1999,15,675500
2022-05,JURONG EAST AVE 1,329,4,148,7,3,60,1983,11,680000
2022-05,JURONG EAST ST 21,287A,4,142,7,6,75,1998,10,905000
2022-05,TOH GUAN RD,286C,4,143,7,2,75,1998,10,825000
2022-06,JURONG EAST ST 32,372,4,44,2,1,90,2014,21,265000
2022-06,JURONG EAST ST 21,237,4,84,3,1,59,1982,20,392000
2022-06,JURONG EAST ST 21,237,4,67,3,2,59,1982,20,375000
2022-06,JURONG EAST ST 21,229,4,67,3,4,58,1981,20,378000
2022-06,JURONG EAST ST 21,210,4,82,3,3,60,1983,20,395000
2022-06,JURONG EAST ST 21,203,4,67,3,1,60,1984,20,350000
2022-06,JURONG EAST ST 21,231,4,67,3,3,58,1981,20,335000
2022-06,JURONG EAST ST 24,252,4,67,3,2,62,1985,20,338800
2022-06,JURONG EAST ST 24,253,4,67,3,1,62,1985,20,318300
2022-06,JURONG EAST ST 32,301,4,68,3,5,59,1983,20,348000
2022-06,TEBAN GDNS RD,57,4,67,3,11,93,2016,16,445000
2022-06,TEBAN GDNS RD,40,4,77,3,3,54,1978,15,400000
2022-06,TEBAN GDNS RD,49,4,64,3,1,63,1986,19,330000
2022-06,TEBAN GDNS RD,34,4,77,3,1,54,1977,15,300000
2022-06,TEBAN GDNS RD,20,4,72,3,11,90,2013,16,428000
2022-06,JURONG EAST ST 13,112,4,90,4,4,58,1981,20,468000
2022-06,JURONG EAST ST 31,320,4,105,4,5,61,1984,16,506000
2022-06,JURONG EAST ST 32,314,4,104,4,4,61,1984,16,460000
2022-06,TEBAN GDNS RD,64,4,90,4,8,80,2003,16,475000
2022-06,TEBAN GDNS RD,65,4,91,4,1,80,2003,16,430000
2022-06,TEBAN GDNS RD,57,4,92,4,10,93,2016,16,550000
2022-06,TOH GUAN RD,269,4,100,4,2,75,1999,16,525000
2022-06,TOH GUAN RD,280,4,91,4,2,75,1998,18,470000
2022-06,TOH GUAN RD,273,4,101,4,2,75,1999,16,560000
2022-06,TOH GUAN RD,268,4,101,4,2,75,1999,16,520000
2022-06,JURONG EAST AVE 1,331,4,131,5,1,62,1985,16,570000
2022-06,JURONG EAST AVE 1,340,4,155,5,4,61,1984,8,750000
2022-06,JURONG EAST ST 21,288A,4,122,5,5,77,2000,15,718000
2022-06,JURONG EAST ST 24,258,4,121,5,4,59,1983,15,608000
2022-06,JURONG EAST ST 24,258,4,121,5,3,59,1983,15,540000
2022-06,JURONG EAST ST 32,312,4,135,5,3,61,1984,16,638000
2022-06,PANDAN GDNS,405,4,117,5,8,56,1979,17,555555
2022-06,PANDAN GDNS,403,4,114,5,1,55,1979,17,458000
2022-06,PANDAN GDNS,406,4,104,5,2,55,1979,17,445000
2022-06,TOH GUAN RD,272,4,121,5,5,75,1999,15,690000
2022-06,TOH GUAN RD,270,4,121,5,3,75,1999,15,650000
2022-06,TOH GUAN RD,265,4,121,5,8,75,1998,15,760000
2022-06,JURONG EAST AVE 1,334,4,149,7,1,61,1984,7,628000
2022-06,JURONG EAST AVE 1,337,4,147,7,3,62,1985,7,735000
2022-06,JURONG EAST AVE 1,337,4,149,7,4,62,1985,7,700000
2022-06,TOH GUAN RD,285D,4,142,7,6,75,1998,10,920000
2022-07,JURONG EAST ST 32,372,4,44,2,2,90,2014,16,280000
2022-07,JURONG EAST ST 13,115,4,67,3,4,57,1981,20,353000
2022-07,JURONG EAST ST 13,101,4,68,3,3,59,1983,20,390000
2022-07,JURONG EAST ST 13,102,4,68,3,4,58,1982,20,385000
2022-07,JURONG EAST ST 21,211,4,67,3,2,59,1983,20,332000
2022-07,JURONG EAST ST 21,211,4,67,3,3,59,1983,20,375888
2022-07,JURONG EAST ST 21,210,4,67,3,2,60,1983,20,358000
2022-07,JURONG EAST ST 24,253,4,70,3,1,62,1985,20,342000
2022-07,JURONG EAST ST 32,301,4,68,3,1,60,1983,20,320000
2022-07,JURONG EAST ST 32,371,4,64,3,3,90,2014,16,400000
2022-07,JURONG EAST ST 32,306,4,68,3,2,60,1983,20,363000
2022-07,JURONG EAST ST 32,304,4,67,3,4,60,1983,20,350000
2022-07,TEBAN GDNS RD,36,4,74,3,1,54,1977,15,295000
2022-07,TEBAN GDNS RD,57,4,67,3,9,93,2016,16,430000
2022-07,JURONG EAST ST 21,221A,4,91,4,2,61,1984,20,435000
2022-07,JURONG EAST ST 21,225A,4,93,4,1,61,1984,20,459000
2022-07,PANDAN GDNS,409,4,97,4,3,55,1978,20,430000
2022-07,PANDAN GDNS,414,4,97,4,1,55,1978,20,393000
2022-07,TEBAN GDNS RD,41,4,99,4,3,58,1981,20,416000
2022-07,TEBAN GDNS RD,25,4,107,4,1,70,1993,16,435000
2022-07,TEBAN GDNS RD,56,4,92,4,5,93,2016,16,520000
2022-07,TEBAN GDNS RD,60,4,90,4,8,80,2003,16,485000
2022-07,TEBAN GDNS RD,56,4,92,4,4,93,2016,16,536000
2022-07,TEBAN GDNS RD,57,4,92,4,3,93,2016,16,503000
2022-07,TEBAN GDNS RD,56,4,92,4,2,93,2016,16,520000
